"","STUDY_ID_PLOT","duration_plot","richness_change","Jbeta","Jtu","Jne","scaleacc_25","e","e_2","e_5","e_25","e_50","e_75","e_100","e_hpd","e_hpd2","e_hpd5","e_hpd25","e_hpd50","e_hpd75","e_hpd100","STUDY_ID","PLOT","START_YEAR","END_YEAR","duration","TAXA","LATITUDE","LONGITUDE","AREA_SQ_KM","NUMBER_OF_SAMPLES","ABUNDANCE_TYPE","AB_BIO","BIOMASS_TYPE","PROTECTED_AREA","cell","duration_plot_center","area_center","hpd_q","scalehpd_25"
"3693",3694,14,1,0.5,0,0.5,0.978954425949982,162,167.45,163.203125,175.694915254237,206.003859542909,222.343949687227,228.240292180758,0,0.0733998775482178,0.583470701886199,5.61178700026147,1.52171263767709,0.887383144196699,0.672361086305093,"473","E2",1932,1945,13,"Terrestrial plants",46.31667,-105.8,1,504,"Count","A",NA,FALSE,"340857",-5.10400829302004,-1226234.19660289,"High",0.000555553417774024
"3694",3695,13,1,1,1,0,0.978954425949982,162,167.45,163.203125,175.694915254237,206.003859542909,222.343949687227,228.240292180758,0,0.0733998775482178,0.583470701886199,5.61178700026147,1.52171263767709,0.887383144196699,0.672361086305093,"473","E3",1932,1945,13,"Terrestrial plants",46.31667,-105.8,1,504,"Count","A",NA,FALSE,"340857",-6.10400829302004,-1226234.19660289,"High",0.000555553417774024
"3695",3696,13,0,0.8,0.8,0,0.978954425949982,162,167.45,163.203125,175.694915254237,206.003859542909,222.343949687227,228.240292180758,0,0.0733998775482178,0.583470701886199,5.61178700026147,1.52171263767709,0.887383144196699,0.672361086305093,"473","E4",1932,1945,13,"Terrestrial plants",46.31667,-105.8,1,504,"Count","A",NA,FALSE,"340857",-6.10400829302004,-1226234.19660289,"High",0.000555553417774024
"3696",3697,11,6,1,1,0,0.978954425949982,162,167.45,163.203125,175.694915254237,206.003859542909,222.343949687227,228.240292180758,0,0.0733998775482178,0.583470701886199,5.61178700026147,1.52171263767709,0.887383144196699,0.672361086305093,"473","E5",1932,1945,13,"Terrestrial plants",46.31667,-105.8,1,504,"Count","A",NA,FALSE,"340857",-8.10400829302004,-1226234.19660289,"High",0.000555553417774024
"3697",3698,12,3,0.75,0,0.75,0.978954425949982,162,167.45,163.203125,175.694915254237,206.003859542909,222.343949687227,228.240292180758,0,0.0733998775482178,0.583470701886199,5.61178700026147,1.52171263767709,0.887383144196699,0.672361086305093,"473","E6",1932,1945,13,"Terrestrial plants",46.31667,-105.8,1,504,"Count","A",NA,FALSE,"340857",-7.10400829302004,-1226234.19660289,"High",0.000555553417774024
"3698",3699,11,0,1,1,0,0.978954425949982,162,167.45,163.203125,175.694915254237,206.003859542909,222.343949687227,228.240292180758,0,0.0733998775482178,0.583470701886199,5.61178700026147,1.52171263767709,0.887383144196699,0.672361086305093,"473","E7",1932,1945,13,"Terrestrial plants",46.31667,-105.8,1,504,"Count","A",NA,FALSE,"340857",-8.10400829302004,-1226234.19660289,"High",0.000555553417774024
"3699",3700,14,3,1,1,0,0.978954425949982,162,167.45,163.203125,175.694915254237,206.003859542909,222.343949687227,228.240292180758,0,0.0733998775482178,0.583470701886199,5.61178700026147,1.52171263767709,0.887383144196699,0.672361086305093,"473","F1",1932,1945,13,"Terrestrial plants",46.31667,-105.8,1,504,"Count","A",NA,FALSE,"340857",-5.10400829302004,-1226234.19660289,"High",0.000555553417774024
"3700",3701,13,4,0.8,0,0.8,0.978954425949982,162,167.45,163.203125,175.694915254237,206.003859542909,222.343949687227,228.240292180758,0,0.0733998775482178,0.583470701886199,5.61178700026147,1.52171263767709,0.887383144196699,0.672361086305093,"473","F2",1932,1945,13,"Terrestrial plants",46.31667,-105.8,1,504,"Count","A",NA,FALSE,"340857",-6.10400829302004,-1226234.19660289,"High",0.000555553417774024
"3701",3702,13,3,1,1,0,0.978954425949982,162,167.45,163.203125,175.694915254237,206.003859542909,222.343949687227,228.240292180758,0,0.0733998775482178,0.583470701886199,5.61178700026147,1.52171263767709,0.887383144196699,0.672361086305093,"473","F3",1932,1945,13,"Terrestrial plants",46.31667,-105.8,1,504,"Count","A",NA,FALSE,"340857",-6.10400829302004,-1226234.19660289,"High",0.000555553417774024
"3702",3703,13,2,1,1,0,0.978954425949982,162,167.45,163.203125,175.694915254237,206.003859542909,222.343949687227,228.240292180758,0,0.0733998775482178,0.583470701886199,5.61178700026147,1.52171263767709,0.887383144196699,0.672361086305093,"473","F4",1932,1945,13,"Terrestrial plants",46.31667,-105.8,1,504,"Count","A",NA,FALSE,"340857",-6.10400829302004,-1226234.19660289,"High",0.000555553417774024
"3703",3704,13,6,1,1,0,0.978954425949982,162,167.45,163.203125,175.694915254237,206.003859542909,222.343949687227,228.240292180758,0,0.0733998775482178,0.583470701886199,5.61178700026147,1.52171263767709,0.887383144196699,0.672361086305093,"473","F5",1932,1945,13,"Terrestrial plants",46.31667,-105.8,1,504,"Count","A",NA,FALSE,"340857",-6.10400829302004,-1226234.19660289,"High",0.000555553417774024
"3704",3705,3,-1,1,1,0,0.978954425949982,162,167.45,163.203125,175.694915254237,206.003859542909,222.343949687227,228.240292180758,0,0.0733998775482178,0.583470701886199,5.61178700026147,1.52171263767709,0.887383144196699,0.672361086305093,"473","F6",1932,1945,13,"Terrestrial plants",46.31667,-105.8,1,504,"Count","A",NA,FALSE,"340857",-16.10400829302,-1226234.19660289,"High",0.000555553417774024
"3705",3706,9,0,1,1,0,0.978954425949982,162,167.45,163.203125,175.694915254237,206.003859542909,222.343949687227,228.240292180758,0,0.0733998775482178,0.583470701886199,5.61178700026147,1.52171263767709,0.887383144196699,0.672361086305093,"473","F7",1932,1945,13,"Terrestrial plants",46.31667,-105.8,1,504,"Count","A",NA,FALSE,"340857",-10.10400829302,-1226234.19660289,"High",0.000555553417774024
"3706",3707,11,0,1,1,0,0.978954425949982,162,167.45,163.203125,175.694915254237,206.003859542909,222.343949687227,228.240292180758,0,0.0733998775482178,0.583470701886199,5.61178700026147,1.52171263767709,0.887383144196699,0.672361086305093,"473","F8",1932,1945,13,"Terrestrial plants",46.31667,-105.8,1,504,"Count","A",NA,FALSE,"340857",-8.10400829302004,-1226234.19660289,"High",0.000555553417774024
"3707",3708,10,0,0.125,0.125,0,0.939748997029854,456,458.682926829268,468.012145748988,502.985436098838,506.442192006593,531.901260543318,544.590414742566,2.76433777809143,2.76433794672896,2.71957142150354,3.52472473404213,3.83603848409277,2.89896523174333,2.72745753017182,"479","Abisko_wetheathControl1",1999,2008,9,"Terrestrial plants",68.20462,18.49582,1,369,NA,"B","Cover",FALSE,"2202281",-9.10400829302004,-1226234.19660289,"High",0.000348939272395987
"3708",3709,10,-3,0.333333333333333,0.166666666666667,0.166666666666667,0.939748997029854,456,458.682926829268,468.012145748988,502.985436098838,506.442192006593,531.901260543318,544.590414742566,2.76433777809143,2.76433794672896,2.71957142150354,3.52472473404213,3.83603848409277,2.89896523174333,2.72745753017182,"479","Abisko_wetheathControl2",1999,2008,9,"Terrestrial plants",68.20462,18.49582,1,369,NA,"B","Cover",FALSE,"2202281",-9.10400829302004,-1226234.19660289,"High",0.000348939272395987
"3709",3710,10,0,0.285714285714286,0.285714285714286,0,0.939748997029854,456,458.682926829268,468.012145748988,502.985436098838,506.442192006593,531.901260543318,544.590414742566,2.76433777809143,2.76433794672896,2.71957142150354,3.52472473404213,3.83603848409277,2.89896523174333,2.72745753017182,"479","Abisko_wetheathControl3",1999,2008,9,"Terrestrial plants",68.20462,18.49582,1,369,NA,"B","Cover",FALSE,"2202281",-9.10400829302004,-1226234.19660289,"High",0.000348939272395987
"3710",3711,10,2,0.153846153846154,0,0.153846153846154,0.939748997029854,456,458.682926829268,468.012145748988,502.985436098838,506.442192006593,531.901260543318,544.590414742566,2.76433777809143,2.76433794672896,2.71957142150354,3.52472473404213,3.83603848409277,2.89896523174333,2.72745753017182,"479","Abisko_wetheathControl4",1999,2008,9,"Terrestrial plants",68.20462,18.49582,1,369,NA,"B","Cover",FALSE,"2202281",-9.10400829302004,-1226234.19660289,"High",0.000348939272395987
"3711",3712,10,1,0.3125,0.266666666666667,0.0458333333333333,0.939748997029854,456,458.682926829268,468.012145748988,502.985436098838,506.442192006593,531.901260543318,544.590414742566,2.76433777809143,2.76433794672896,2.71957142150354,3.52472473404213,3.83603848409277,2.89896523174333,2.72745753017182,"479","Abisko_wetheathControl5",1999,2008,9,"Terrestrial plants",68.20462,18.49582,1,369,NA,"B","Cover",FALSE,"2202281",-9.10400829302004,-1226234.19660289,"High",0.000348939272395987
"3712",3713,10,-1,0.388888888888889,0.352941176470588,0.0359477124183007,0.939748997029854,456,458.682926829268,468.012145748988,502.985436098838,506.442192006593,531.901260543318,544.590414742566,2.76433777809143,2.76433794672896,2.71957142150354,3.52472473404213,3.83603848409277,2.89896523174333,2.72745753017182,"479","Abisko_wetheathControl6",1999,2008,9,"Terrestrial plants",68.20462,18.49582,1,369,NA,"B","Cover",FALSE,"2202281",-9.10400829302004,-1226234.19660289,"High",0.000348939272395987
"3713",3714,10,1,0.1875,0.133333333333333,0.0541666666666667,0.939748997029854,456,458.682926829268,468.012145748988,502.985436098838,506.442192006593,531.901260543318,544.590414742566,2.76433777809143,2.76433794672896,2.71957142150354,3.52472473404213,3.83603848409277,2.89896523174333,2.72745753017182,"479","Abisko_wetheathOTC1",1999,2008,9,"Terrestrial plants",68.20462,18.49582,1,369,NA,"B","Cover",FALSE,"2202281",-9.10400829302004,-1226234.19660289,"High",0.000348939272395987
"3714",3715,10,2,0.125,0,0.125,0.939748997029854,456,458.682926829268,468.012145748988,502.985436098838,506.442192006593,531.901260543318,544.590414742566,2.76433777809143,2.76433794672896,2.71957142150354,3.52472473404213,3.83603848409277,2.89896523174333,2.72745753017182,"479","Abisko_wetheathOTC2",1999,2008,9,"Terrestrial plants",68.20462,18.49582,1,369,NA,"B","Cover",FALSE,"2202281",-9.10400829302004,-1226234.19660289,"High",0.000348939272395987
"3715",3716,10,-3,0.1875,0,0.1875,0.939748997029854,456,458.682926829268,468.012145748988,502.985436098838,506.442192006593,531.901260543318,544.590414742566,2.76433777809143,2.76433794672896,2.71957142150354,3.52472473404213,3.83603848409277,2.89896523174333,2.72745753017182,"479","Abisko_wetheathOTC3",1999,2008,9,"Terrestrial plants",68.20462,18.49582,1,369,NA,"B","Cover",FALSE,"2202281",-9.10400829302004,-1226234.19660289,"High",0.000348939272395987
"3716",3717,10,1,0.3125,0.266666666666667,0.0458333333333333,0.939748997029854,456,458.682926829268,468.012145748988,502.985436098838,506.442192006593,531.901260543318,544.590414742566,2.76433777809143,2.76433794672896,2.71957142150354,3.52472473404213,3.83603848409277,2.89896523174333,2.72745753017182,"479","Abisko_wetheathOTC4",1999,2008,9,"Terrestrial plants",68.20462,18.49582,1,369,NA,"B","Cover",FALSE,"2202281",-9.10400829302004,-1226234.19660289,"High",0.000348939272395987
"3717",3718,10,3,0.2,0,0.2,0.939748997029854,456,458.682926829268,468.012145748988,502.985436098838,506.442192006593,531.901260543318,544.590414742566,2.76433777809143,2.76433794672896,2.71957142150354,3.52472473404213,3.83603848409277,2.89896523174333,2.72745753017182,"479","Abisko_wetheathOTC5",1999,2008,9,"Terrestrial plants",68.20462,18.49582,1,369,NA,"B","Cover",FALSE,"2202281",-9.10400829302004,-1226234.19660289,"High",0.000348939272395987
"3718",3719,10,1,0.473684210526316,0.444444444444444,0.0292397660818713,0.939748997029854,456,458.682926829268,468.012145748988,502.985436098838,506.442192006593,531.901260543318,544.590414742566,2.76433777809143,2.76433794672896,2.71957142150354,3.52472473404213,3.83603848409277,2.89896523174333,2.72745753017182,"479","Abisko_wetheathOTC6",1999,2008,9,"Terrestrial plants",68.20462,18.49582,1,369,NA,"B","Cover",FALSE,"2202281",-9.10400829302004,-1226234.19660289,"High",0.000348939272395987
"3719",3720,9,-10,0.588235294117647,0,0.588235294117647,0.943982626743814,370,374.925,379.917012448133,467.64270647412,524.127059014927,524.531869141702,524.377805486284,2.76433801651001,1.86592814922333,1.86965600682492,2.39638609594481,3.23195776365611,2.99370097137579,2.70301796155657,"479","AbiskoPeatlandCTL-AA1",1999,2008,9,"Terrestrial plants",68.35809,18.81289,1,369,NA,"B","Cover",FALSE,"2203738",-10.10400829302,-1226234.19660289,"High",0.000237236460657986
"3720",3721,9,-9,0.5625,0,0.5625,0.943982626743814,370,374.925,379.917012448133,467.64270647412,524.127059014927,524.531869141702,524.377805486284,2.76433801651001,1.86592814922333,1.86965600682492,2.39638609594481,3.23195776365611,2.99370097137579,2.70301796155657,"479","AbiskoPeatlandCTL-AA2",1999,2008,9,"Terrestrial plants",68.35809,18.81289,1,369,NA,"B","Cover",FALSE,"2203738",-10.10400829302,-1226234.19660289,"High",0.000237236460657986
"3721",3722,9,-6,0.428571428571429,0,0.428571428571429,0.943982626743814,370,374.925,379.917012448133,467.64270647412,524.127059014927,524.531869141702,524.377805486284,2.76433801651001,1.86592814922333,1.86965600682492,2.39638609594481,3.23195776365611,2.99370097137579,2.70301796155657,"479","AbiskoPeatlandCTL-AA3",1999,2008,9,"Terrestrial plants",68.35809,18.81289,1,369,NA,"B","Cover",FALSE,"2203738",-10.10400829302,-1226234.19660289,"High",0.000237236460657986
"3722",3723,9,-7,0.5,0,0.5,0.943982626743814,370,374.925,379.917012448133,467.64270647412,524.127059014927,524.531869141702,524.377805486284,2.76433801651001,1.86592814922333,1.86965600682492,2.39638609594481,3.23195776365611,2.99370097137579,2.70301796155657,"479","AbiskoPeatlandCTL-AA4",1999,2008,9,"Terrestrial plants",68.35809,18.81289,1,369,NA,"B","Cover",FALSE,"2203738",-10.10400829302,-1226234.19660289,"High",0.000237236460657986
"3723",3724,9,-9,0.619047619047619,0.333333333333333,0.285714285714286,0.943982626743814,370,374.925,379.917012448133,467.64270647412,524.127059014927,524.531869141702,524.377805486284,2.76433801651001,1.86592814922333,1.86965600682492,2.39638609594481,3.23195776365611,2.99370097137579,2.70301796155657,"479","AbiskoPeatlandCTL-AA5",1999,2008,9,"Terrestrial plants",68.35809,18.81289,1,369,NA,"B","Cover",FALSE,"2203738",-10.10400829302,-1226234.19660289,"High",0.000237236460657986
"3724",3725,9,-9,0.529411764705882,0,0.529411764705882,0.943982626743814,370,374.925,379.917012448133,467.64270647412,524.127059014927,524.531869141702,524.377805486284,2.76433801651001,1.86592814922333,1.86965600682492,2.39638609594481,3.23195776365611,2.99370097137579,2.70301796155657,"479","AbiskoPeatlandOTCW-WA1",1999,2008,9,"Terrestrial plants",68.35809,18.81289,1,369,NA,"B","Cover",FALSE,"2203738",-10.10400829302,-1226234.19660289,"High",0.000237236460657986
"3725",3726,9,-9,0.523809523809524,0.166666666666667,0.357142857142857,0.943982626743814,370,374.925,379.917012448133,467.64270647412,524.127059014927,524.531869141702,524.377805486284,2.76433801651001,1.86592814922333,1.86965600682492,2.39638609594481,3.23195776365611,2.99370097137579,2.70301796155657,"479","AbiskoPeatlandOTCW-WA2",1999,2008,9,"Terrestrial plants",68.35809,18.81289,1,369,NA,"B","Cover",FALSE,"2203738",-10.10400829302,-1226234.19660289,"High",0.000237236460657986
"3726",3727,9,-3,0.5,0.363636363636364,0.136363636363636,0.943982626743814,370,374.925,379.917012448133,467.64270647412,524.127059014927,524.531869141702,524.377805486284,2.76433801651001,1.86592814922333,1.86965600682492,2.39638609594481,3.23195776365611,2.99370097137579,2.70301796155657,"479","AbiskoPeatlandOTCW-WA3",1999,2008,9,"Terrestrial plants",68.35809,18.81289,1,369,NA,"B","Cover",FALSE,"2203738",-10.10400829302,-1226234.19660289,"High",0.000237236460657986
"3727",3728,9,-4,0.363636363636364,0,0.363636363636364,0.943982626743814,370,374.925,379.917012448133,467.64270647412,524.127059014927,524.531869141702,524.377805486284,2.76433801651001,1.86592814922333,1.86965600682492,2.39638609594481,3.23195776365611,2.99370097137579,2.70301796155657,"479","AbiskoPeatlandOTCW-WA4",1999,2008,9,"Terrestrial plants",68.35809,18.81289,1,369,NA,"B","Cover",FALSE,"2203738",-10.10400829302,-1226234.19660289,"High",0.000237236460657986
"3728",3729,9,-9,0.611111111111111,0.222222222222222,0.388888888888889,0.943982626743814,370,374.925,379.917012448133,467.64270647412,524.127059014927,524.531869141702,524.377805486284,2.76433801651001,1.86592814922333,1.86965600682492,2.39638609594481,3.23195776365611,2.99370097137579,2.70301796155657,"479","AbiskoPeatlandOTCW-WA5",1999,2008,9,"Terrestrial plants",68.35809,18.81289,1,369,NA,"B","Cover",FALSE,"2203738",-10.10400829302,-1226234.19660289,"High",0.000237236460657986
"3729",3730,9,-7,0.6,0.25,0.35,0.943982626743814,370,374.925,379.917012448133,467.64270647412,524.127059014927,524.531869141702,524.377805486284,2.76433801651001,1.86592814922333,1.86965600682492,2.39638609594481,3.23195776365611,2.99370097137579,2.70301796155657,"479","AbiskoPeatlandOTCWS-WS+1",1999,2008,9,"Terrestrial plants",68.35809,18.81289,1,369,NA,"B","Cover",FALSE,"2203738",-10.10400829302,-1226234.19660289,"High",0.000237236460657986
"3730",3731,9,-7,0.5625,0.222222222222222,0.340277777777778,0.943982626743814,370,374.925,379.917012448133,467.64270647412,524.127059014927,524.531869141702,524.377805486284,2.76433801651001,1.86592814922333,1.86965600682492,2.39638609594481,3.23195776365611,2.99370097137579,2.70301796155657,"479","AbiskoPeatlandOTCWS-WS+2",1999,2008,9,"Terrestrial plants",68.35809,18.81289,1,369,NA,"B","Cover",FALSE,"2203738",-10.10400829302,-1226234.19660289,"High",0.000237236460657986
"3731",3732,9,-3,0.538461538461538,0.4,0.138461538461538,0.943982626743814,370,374.925,379.917012448133,467.64270647412,524.127059014927,524.531869141702,524.377805486284,2.76433801651001,1.86592814922333,1.86965600682492,2.39638609594481,3.23195776365611,2.99370097137579,2.70301796155657,"479","AbiskoPeatlandOTCWS-WS+3",1999,2008,9,"Terrestrial plants",68.35809,18.81289,1,369,NA,"B","Cover",FALSE,"2203738",-10.10400829302,-1226234.19660289,"High",0.000237236460657986
"3732",3733,9,-8,0.588235294117647,0.222222222222222,0.366013071895425,0.943982626743814,370,374.925,379.917012448133,467.64270647412,524.127059014927,524.531869141702,524.377805486284,2.76433801651001,1.86592814922333,1.86965600682492,2.39638609594481,3.23195776365611,2.99370097137579,2.70301796155657,"479","AbiskoPeatlandOTCWS-WS+4",1999,2008,9,"Terrestrial plants",68.35809,18.81289,1,369,NA,"B","Cover",FALSE,"2203738",-10.10400829302,-1226234.19660289,"High",0.000237236460657986
"3733",3734,9,-8,0.588235294117647,0.222222222222222,0.366013071895425,0.943982626743814,370,374.925,379.917012448133,467.64270647412,524.127059014927,524.531869141702,524.377805486284,2.76433801651001,1.86592814922333,1.86965600682492,2.39638609594481,3.23195776365611,2.99370097137579,2.70301796155657,"479","AbiskoPeatlandOTCWS-WS+5",1999,2008,9,"Terrestrial plants",68.35809,18.81289,1,369,NA,"B","Cover",FALSE,"2203738",-10.10400829302,-1226234.19660289,"High",0.000237236460657986
